disp_area,disp_volume,disp_p_int,disp_p_max,disp_p_min,max_atom_area,sasa_area,sasa_volume,ip,ea,homo,lumo,bandgap,dipole_moment,electrophilicity,nucleophilicity,SMILES
362.46551394737645,350.23526693543505,18.734440833123134,44.81183658375821,9.247237285071714,36.0,530.8234256522833,822.992495083845,11.339589454677773,5.535736556207843,-0.3140985915923759,-0.2837756644723032,-0.030586733939738108,5.5703902076933804,1.1146507382575432,-6.493589454677773,[NH3]CCc1ccc(/C=C/c2cc(F)ccc2)cc1.[Cl]
303.36553554091313,284.6575689892276,18.19417046366572,43.52907846127749,9.083133732121379,29.0,446.45474763805396,676.7393457621922,11.346425363607608,4.678701156288909,-0.3105010892521379,-0.2665475883104086,-0.04384828112023834,5.381367826185901,0.7551047556849547,-6.500425363607607,[NH3]CCOc1cccc2ccccc12.[Cl]
360.9643695329899,346.97379262563084,18.659156376730365,46.07164387430509,9.215822255415032,35.99999999999999,525.2930537995051,810.041012319343,11.1803658924656,5.350832706243762,-0.31064931599277595,-0.27706360248693174,-0.03366618314378757,5.5427052595030775,1.0076927951607737,-6.334365892465602,[NH3]CCc1ccc(/C=C/c2ccccc2)cc1.[Cl]
346.70824150718437,334.22253104477386,19.142158297227358,49.328715534522836,9.29831829958313,34.00000000000001,489.9720566593464,770.3648288728125,11.203298696416825,5.611537362660524,-0.3182959041710638,-0.30676921505846694,-0.011809587124200167,5.064089389582624,1.137803130687621,-6.35729869641682,[NH3]CCc1ccc(cc1)/N=N\c1ccccc1.[Cl]
289.33798748917053,274.5067452970286,18.30907038861956,45.112006599260035,9.223648839823067,28.0,422.97241167904497,643.1734009802987,11.469441975872567,4.772815932913468,-0.3116743110911708,-0.26989648740378164,-0.04150402275046936,5.456022060355346,0.806650941528544,-6.623441975872567,[NH3]CCc1cc2ccccc2cc1.[Cl]
288.86126227947335,274.4489864915413,18.282635111577864,46.06091175791558,9.225194089569621,28.000000000000004,423.1367645900148,643.2454437992649,11.464739132126047,4.767430605461982,-0.31149465536800947,-0.26967279251287735,-0.041484070593555286,5.462371766917243,0.8041776755521802,-6.618739132126046,[NH3]CCc1ccc2ccccc2c1.[Cl]
260.0151339507164,243.2400662190075,18.271716904169537,45.45729598902418,9.063210226100951,24.0,390.29520674555613,583.4748618869269,11.491660694145715,5.276776891906334,-0.31615911077392433,-0.2896011267387292,-0.02644397938467531,5.072133645507732,1.0130286110277469,-6.645660694145718,[NH3]Cc1ccc2ncccc2c1.[Cl]
285.97020944253615,275.7474370992256,19.1376585115564,46.26362532871286,9.475427353725728,26.000000000000014,418.32092574481953,642.6979989443568,11.54685928129082,5.173988482899902,-0.3149377552840023,-0.2743674820708312,-0.04030663924488573,4.646415901403927,0.9760996345615114,-6.700859281290816,[NH3]CSc1ccc2ccccc2c1.[Cl]
271.02655093276456,251.77968159720632,17.139066510269227,44.7899064869109,8.094339728386677,25.999999999999993,402.9771596123563,599.7309932412356,11.523243059715643,3.494347121303243,-0.3103952465642269,-0.23558185728047756,-0.07481338928374932,5.517284167725949,0.4449981192701294,-6.677243059715643,[NH3]CCc1ccc(OC)cc1.[Cl]
267.3986327058814,250.41048804945459,18.231396145053036,45.33258624757048,9.109841665074796,25.0,399.35521616090216,598.0402479664195,11.53604740139413,4.989716355099953,-0.3104875002771861,-0.2770236300957349,-0.03327636429441085,5.350213758423655,0.8976601370556668,-6.690047401394131,[NH3]Cc1ccc2ccccc2c1.[Cl]
267.8366286379358,250.3895026452975,18.198402683233898,45.03730311921431,9.13203091579678,25.0,401.0882046156319,599.0473494174116,11.538741474174678,5.042037678923933,-0.3107351984804332,-0.27892609739175145,-0.03181067111574498,5.439593447224925,0.9204365229029923,-6.692741474174677,[NH3]Cc1ccc2c(c1)cccc2.[Cl]
259.5494550063624,243.1058749379501,18.32012459667396,41.78163536097082,9.059166682684877,24.000000000000004,387.97089487477814,581.4480982249796,11.572026706405422,5.227415546522764,-0.31757807728696125,-0.28902818575076683,-0.02854989153619446,4.643257906066998,0.9959595796339051,-6.726026706405421,[NH3]Cc1cnc2ccccc2c1.[Cl]
286.44031820159347,273.7077316367916,18.385470990064796,45.38235517966482,9.455008163412215,27.999999999999996,418.72489997424464,638.6330989262688,11.547905564374568,4.957428776149855,-0.3126649451812836,-0.276015093423587,-0.03686102677100313,5.2847487137636335,0.8882039498846853,-6.701905564374569,[NH3][C@H](C)c1ccc2c(c1)cccc2.[Cl]
285.4600498590803,273.0133887339304,18.37885732823661,45.00478690067494,9.452492532942298,27.999999999999993,418.84410636111306,638.8531060736804,11.549425850129271,4.9525499996494915,-0.31276300030238535,-0.27557631214954337,-0.037067541027437055,5.275784707105805,0.8863996091327377,-6.703425850129273,[NH3][C@@H](C)c1ccc2c(c1)cccc2.[Cl]
300.57271740142676,289.05615908224536,19.18771482289404,41.977917661107185,9.1817146527733,26.0,443.16823735440806,675.6576857974335,10.469403479581777,4.972286112178235,-0.2779226846541995,-0.26359140343727455,-0.014406942713293899,11.449747309443575,0.7547971540144011,-5.623403479581778,[NH3]CCc1ccc(c2cccs2)s1.[Cl]
457.3814323601948,457.558824653455,20.959097518213127,44.78419927354188,9.317206865801333,40.0,644.2726781241436,1034.5163430690386,10.025754416489312,5.902266058751684,-0.2834018581903846,-0.27605884980403156,-0.007184804932975032,12.654158255849191,1.1806305387814444,-5.179754416489313,[NH3]CCc1ccc(c2ccc(c3ccc(c4cccs4)s3)s2)s1.[Cl]
266.84577022041776,250.80635367605439,18.336019037657444,44.594767608140494,9.3737828471963,25.000000000000004,396.44862966009185,595.2476134603446,11.569809591426784,5.313813280760791,-0.3080328040725655,-0.2878951916943797,-0.020147630660096238,5.532032056575654,1.0427029193656356,-6.723809591426784,[NH3]Cc1cccc2ccccc12.[Cl]
259.6665318148959,244.3820391564705,18.17650017757356,44.01807476322838,9.162285399073486,22.000000000000007,388.8592816971341,578.9255872438188,11.781753196774655,4.230030585481278,-0.3178358037804381,-0.2597815846399883,-0.058041064941963136,5.560395726892031,0.664988890225622,-6.9357531967746535,[NH3]CCc1ccc(Br)cc1.[Cl]
286.02003719052834,274.6037387187147,19.270965811124093,42.66798607933032,9.194931157262783,24.999999999999996,426.25729728151526,648.4219492447954,11.602211189002256,5.537431879182069,-0.3141019752014186,-0.29293973255776123,-0.021282141235591846,4.213463530603248,1.1435297237306914,-6.756211189002255,[NH3]Cc1ccc2cccc(Br)c2c1.[Cl]
282.8705204500952,273.10367262900064,19.500566171733862,45.617400585726664,9.47159438876319,25.000000000000004,418.6962570893485,640.2980237074944,11.693225864962638,5.625754436685075,-0.31544915080931135,-0.2966681283016215,-0.01964185535345996,4.3284308691944435,1.1997521817207855,-6.84722586496264,[NH3]Cc1ccc2ccccc2c1Br.[Cl]
265.69483104563966,241.23986420819952,17.174201863404594,43.350441755969655,8.756757929362381,22.0,400.3465877054173,582.0872743362543,10.052261908795202,4.285868403614237,-0.25417816785043434,-0.24777133434233942,-0.007375824087108157,15.43564786127785,0.46750214564750514,-5.206261908795201,[NH3]CCc1ccc(Cl)cc1.[Cl]
259.0724599391204,241.64430151567964,17.468292413810026,47.87181228811975,9.325316531864326,25.0,378.23696017447145,565.3958637870517,11.686237316397957,3.244140185417753,-0.3113484206017943,-0.22877504646764607,-0.08297077876679038,5.445350521808752,0.41200050524638004,-6.840237316397956,[NH3]CCCc1ccccc1.[Cl]
238.10322639589685,219.93704395965392,18.14719920500241,44.17210752249209,9.00383528924982,19.0,367.6172176373328,535.4858683923627,11.882929677697959,4.617579312486342,-0.3187285806534784,-0.2728190537689856,-0.04590952688449282,5.654799027573747,0.7977862977742596,-7.03692967769796,[NH3]Cc1ccc(Br)cc1.[Cl]
294.75316421266473,291.3928058548309,19.503562941202027,47.15326331053425,9.247688785216573,25.999999999999996,419.9370933827205,657.8755986327018,11.413179278224021,4.824670119391258,-0.32747793295401373,-0.27230916108673986,-0.05516274142566338,5.803344866464345,0.8133012807262169,-6.567179278224022,CSCc1cc(C[NH3])ccc1Br.[Cl]
240.06488006067602,221.72495016436187,17.15779777627537,42.78053179009509,9.110707592218498,22.0,362.8500477233425,536.573740267029,11.871528075176023,3.6878012887589877,-0.3131808931318322,-0.24592797370986885,-0.06725291942196335,5.741728066821206,0.5330905358128787,-7.025528075176022,[NH3]CCc1ccc(F)cc1.[Cl]
260.5756414484819,242.7653402869138,18.134551731513348,43.64135010679314,9.050987567365468,24.000000000000004,398.14230622231474,589.9413467594402,11.65219644296219,4.996339821662474,-0.31803940546154336,-0.27694016922476317,-0.04139801414436324,5.039809355512966,0.9124098261200024,-6.806196442962189,[NH3]Nc1ccc2ccccc2c1.[Cl]
294.7994828569733,286.6213608368452,20.11062139243758,45.73853947798252,9.233596377633477,25.0,429.2594089706919,661.4578812403332,11.647368533904523,5.3808588460701055,-0.3178664534102187,-0.2870618573679146,-0.030292571301098,4.385859613844823,1.0766681279015435,-6.801368533904521,[NH3]Cc1cc(I)c2ccccc2c1.[Cl]
284.7636129400571,262.4362609687807,17.469891000575835,46.346548688758055,8.656554206323598,25.0,420.91379921439085,624.2722076096444,10.444338855056937,4.726501295013122,-0.272727699121442,-0.2604338795914044,-0.012661722144096393,11.760356460638972,0.6594853686506303,-5.598338855056937,CCc1ccc(C[NH3])cc1Cl.[Cl]
237.38508527526758,218.39578826551147,17.06123727429896,41.22100909609798,9.072409355195438,21.999999999999993,358.2962660653116,523.0976871476413,11.788947791543844,3.5084560965999283,-0.3117324947323992,-0.24002135967111418,-0.07174975294721381,5.468005718134491,0.4776238082140052,-6.942947791543847,[NH3]CCc1ccccc1.[Cl]
279.2535939872351,267.0671505366542,18.178795976399236,39.30422370043076,9.232600326415941,26.999999999999996,413.1903664397627,632.7027532546525,11.410880055910267,5.989583581380799,-0.3183804121178212,-0.3089920143783614,-0.010017986039816566,5.331630510962711,1.3792618002700232,-6.564880055910267,[NH3]C[C]1[CH][CH][CH][CH][CH][CH][C](F)/C=C\1.[Cl]
492.92412686144115,502.13830009999714,21.162408410006666,49.82209276531296,9.342740745016497,46.000000000000014,672.2862957964963,1107.1933426537632,9.951590657444472,5.740549288133897,-0.2817038661758612,-0.2704445817948317,-0.011681559156670282,11.677592447104386,1.0699209850218137,-5.105590657444472,[NH3]CCc1ccc(c2cc(C)c(c3ccc(c4c(C)ccs4)s3)s2)s1.[Cl]
526.173,538.725,21.78,51.127,9.314,48.0,712.582,1196.942,10.056,6.158,-0.29,-0.285,-0.005,16.624,1.364,-5.21,[NH3]CCc1ccc(c2cc(C)c(c3c(C#N)c(C#N)c(c4c(C)ccs4)s3)s2)s1.[Cl]
257.3580611744792,236.6826999346902,17.356305453128922,44.414045199297526,9.03271840473469,24.0,387.0769306158446,570.6488548541059,11.542990094914144,3.94687118410026,-0.3113912383120942,-0.2479835668173649,-0.06340767149472933,5.588031374419084,0.5569263666518971,-6.696990094914145,[NH3]Cc1ccc2c(c1)CCO2.[Cl]
277.07207698735647,265.5711694004161,19.53390334602565,41.876402599754144,9.186259376325339,23.000000000000004,412.4358071203759,623.1876105619915,11.718743568123612,4.875103823632276,-0.3253009213499615,-0.27228610451896906,-0.052962786304850865,6.00185354759228,0.8721957917190758,-6.872743568123613,[NH3]Cc1cccc(/C=C/I)c1.[Cl]
288.960871031902,271.015010744623,18.449357562524586,46.4551374544912,8.775446112948032,25.0,432.2036349393031,647.5240145090363,10.54478065039975,5.3927488396918095,-0.2847898140976086,-0.27545459591399535,-0.009319131326794025,10.754681398914634,0.9475822191187678,-5.69878065039975,[NH3]Cc1cc(Cl)c2ccccc2c1.[Cl]
228.4623949734852,207.72846358300313,17.138708658555203,40.24665040031186,8.937944429907864,19.0,354.5034467917003,507.66146645273994,10.938399198795748,4.02319095755895,-0.2791094268853588,-0.25309648528094014,-0.025977637935548817,9.800442089504635,0.50554832817947,-6.092399198795746,[NH3]CCc1cccs1.[Cl]
285.29373515830093,272.3489867312635,18.41058180714263,44.689180916635706,9.112198391730592,28.000000000000007,418.7791507574436,637.7474458585118,11.420211441248078,4.803052292210731,-0.3109725002247752,-0.26823361583635136,-0.04233776757859234,5.126904946951197,0.8066528988757943,-6.574211441248079,Cc1cccc2cc(C[NH3])ccc12.[Cl]
264.33953826110826,251.42365244192717,19.118285090626305,44.70688159901934,9.46292804875874,22.999999999999996,397.8216022682982,599.8278722664099,11.792592377137517,6.160677110903543,-0.3244836161030273,-0.3094413106061807,-0.015148511394330925,4.298133781094204,1.5157785514085658,-6.946592377137515,[NH3]Sc1ccc2ccccc2c1.[Cl]
271.978,251.832,17.941,46.026,8.557,24.0,420.512,620.209,9.496,3.524,-0.253,-0.209,-0.044,10.618,0.232,-4.65,[B](#C/C=C/c1ccc(C[NH3])cc1)Cl
283.8107273953742,256.7783312637779,17.979721547965735,43.98845953431123,9.075454807205535,23.999999999999996,443.61200312348205,643.5697763465074,11.49813014532487,5.713413918818624,-0.30992960590613616,-0.29647936053410495,-0.013450245372031206,5.947110677262254,1.222139085257165,-6.65213014532487,[NH3]C#Cc1ccc2ccccc2c1.[Cl]
253.43279900193332,236.56115552117072,18.157031006072113,45.1307208893915,8.602080124794151,23.0,387.0000663671234,576.3486440660201,11.797990376312598,5.267117771405014,-0.31930393146019037,-0.285765173756009,-0.03353875770418133,4.708684699979759,1.0417033823090311,-6.951990376312598,[NH3]Oc1ccc2ccccc2c1.[Cl]
216.7282261852832,194.1812252146591,16.8416604247292,41.15529787983061,8.980680961770583,19.000000000000004,337.59348333889164,480.68905051440424,11.857503850025719,3.9657253158984824,-0.31105914416281993,-0.2550841160969706,-0.05597502806584931,5.469544972391121,0.6002888391399086,-7.01150385002572,[NH3]Cc1ccccc1.[Cl]
312.72502825370714,293.7400564942599,18.3639158220885,44.480973810720634,8.687785743672281,28.0,467.783680894051,701.9924750364623,10.707541444516327,6.055256209390417,-0.3114889090786086,-0.30299685581987534,-0.008020037558938375,4.9104781385408165,1.343568349598711,-5.861541444516327,[CH2]S/C=C/[CH]c1ccc(C[NH3])cc1.[Cl]
305.49802936016494,292.2287940233468,19.25261855781332,45.193315593980174,9.108947638483016,26.0,447.5027566955259,678.219996492155,11.571083687573044,5.127490583048247,-0.31629146055568874,-0.2782755929011592,-0.03796918972106002,5.614782086399513,0.9523569968175407,-6.7250836875730435,Cc1cc(C[NH3])ccc1/C=C/I.[Cl]
402.5581250282412,369.14722522599834,16.107275851723138,34.260412049093944,8.26590044460027,41.99999999999999,561.4009644038233,841.6250534223796,11.416668527846898,0.36151301200962277,-0.30735547266057406,-0.12683326620939314,-0.1805049672514936,5.711407038767282,0.049136301349357245,-6.570668527846899,[NH3]CCCCCCCCCCCC.[Cl]
268.73591390142536,252.63707812731238,18.291059044303363,43.17781101593681,9.111803235685374,25.0,402.84158092083396,608.9748741273186,11.645098482792552,5.251909215578448,-0.3114727052876729,-0.2872485351180418,-0.02421096230511948,4.757478687787599,1.0148169528973898,-6.799098482792553,[NH3]Cc1ccc2ccccc2c1F.[Cl]
284.88902463500125,273.10016824297406,18.336431563431603,45.560287938462096,9.285027009579276,27.0,422.05685096770156,646.5749647847493,11.53362671515835,5.622929276202393,-0.3105047886373368,-0.29990940396252663,-0.010595384674810063,5.021532093184102,1.1835480447383522,-6.687626715158351,Bc1cc2ccccc2cc1C[NH3].[Cl]
234.5543208681203,217.2143855837037,17.214202653814468,41.40258731472192,9.295489897624707,22.000000000000004,353.2486068314395,518.54737696726,11.862353099706299,3.7416363125081116,-0.3142416344790324,-0.2471073552834383,-0.06713427919559403,5.163049563846797,0.5382313066186911,-7.016353099706299,[NH3][C@@H](C)c1ccccc1.[Cl]
235.57701555186995,217.4301565875076,17.128322695678584,39.7401859709983,9.297524962128838,22.0,355.9926827607128,521.009834122011,11.85859953190196,3.8933811085067034,-0.31201287929786287,-0.25272589986845795,-0.06001509192601766,5.341929185862704,0.5807348987532263,-7.012599531901959,[NH3][C@H](C)c1ccccc1.[Cl]
264.9542858400391,249.6164701067005,17.94535042826082,42.57496224825748,9.032065072656941,24.0,402.9721246773561,604.5522411541742,11.298176206340493,4.663690245298004,-0.30672154178798083,-0.2661235670482964,-0.04064466731726199,5.762050247595555,0.7482558815661102,-6.452176206340493,[NH3]Cc1ccc2cbccc2c1.[Cl]
303.64343329897684,291.56132731193935,19.703583288621136,44.99647597163011,9.317370253964745,25.999999999999996,436.5702837097985,670.395748961104,11.687146328290437,4.39777671318017,-0.32445330988892035,-0.25567229735473473,-0.06874539408527966,5.577917272379294,0.702243941734776,-6.841146328290435,[NH3]Cc1cccc(C/C=C/I)c1.[Cl]
366.83726907628176,360.1728613142351,19.719631123452775,47.04180323611349,9.215666828464203,37.0,522.1900777018318,827.527540229525,11.040719838549366,5.497568633352842,-0.3108084897112161,-0.28204298055979526,-0.028744036117126615,5.349180163790248,1.0601600782655678,-6.194719838549367,[NH3]CCOc1c2ccc3cccc4ccc(c2c34)cc1.[Cl]
264.5827425378731,249.3916417266809,18.277589409451107,45.727860953115396,9.106134700176264,24.000000000000004,397.85042330478547,600.5633987352128,11.630258769347803,6.135325775605528,-0.32171381330111376,-0.3138076129814968,-0.00790620031961701,4.202261748260758,1.4849155381437913,-6.784258769347802,[NH3]Bc1ccc2ccccc2c1.[Cl]
520.4488007136708,540.9728802673333,21.790613358560936,51.94034984197213,9.347869395955062,50.0,701.1816136856618,1176.4218996977525,9.751498117126939,5.856234262172557,-0.2786814277453814,-0.273696104853337,-0.004999999999999999,14.972598047774182,1.1239290252499183,-4.90549811712694,[NH3]CCc1ccc(c2cc(C)c(c3ccc(c4c(C)ccs4)c4nsnc34)s2)s1.[Cl]
299.416,281.845,19.333,45.759,9.234,27.0,406.821,640.602,9.881,4.194,-0.259,-0.239,-0.02,4.523,0.422,-5.035,C1[SH][C]1Cc1cccc(C[NH3])c1.[Cl]
209.60928517247402,185.68111294402527,16.905031453857873,38.47982271520225,8.740448459789476,15.999999999999998,332.2449631409562,465.4828098186051,11.275562766635574,4.439920689171048,-0.2917093109689001,-0.268167382366386,-0.023738473574508978,8.358576509895325,0.6701805392180142,-6.429562766635575,[NH3]Cc1cccs1.[Cl]
275.1124624416841,259.93783086362225,18.336665417533794,46.346464595095696,8.81055853278395,26.0,408.74738672893847,618.7742465727974,11.134184774315418,4.799824649292374,-0.30209642025706585,-0.266938684458918,-0.034641407691664086,7.1404203789335865,0.7715049048731287,-6.288184774315419,[NH3]Cc1ccc2c(O)cccc2c1.[Cl]
302.3185942221481,272.34204496419375,15.709736832013112,34.547686473693155,8.288774399542925,30.0,434.4393223531007,634.3477090709939,11.626689363461288,0.30106755804384217,-0.30799305461217014,-0.12648982266097342,-0.18144756715565008,5.65217344162817,0.05507799340058677,-6.780689363461286,[NH3]CCCCCCCC.[Cl]
276.7914989760038,257.00520506417587,18.002053248368878,42.52380706779849,7.763954537265993,25.0,422.1518031649049,628.1124643077775,11.478354804521542,4.888537201211512,-0.3152236399254761,-0.2714472274270169,-0.043707599533667645,5.1988078527859205,0.8523077082083609,-6.632354804521541,C#C/C=C/c1cccc(C[NH3])c1.[Cl]
277.92248900007326,262.7562627258979,18.17957911926754,47.33342365750733,9.294240009741273,25.999999999999996,416.0169693681172,627.2656325375392,11.190809453863231,5.25072577631281,-0.30604710819355274,-0.2832685106868422,-0.022546528740840517,5.858363090983517,0.9690365225417362,-6.344809453863231,[NH3]C/C/1=C/C=C/[CH]/C=C\[B]/C=C1.[Cl]
280.0311225641335,256.3163852249905,17.505213054873476,44.07033048585106,8.517071780708694,26.0,413.5655224725595,613.0322597688958,11.582887921631942,4.151930742341093,-0.3099594044190717,-0.2504216926001861,-0.059072658709243844,5.394071775526266,0.6176349622887987,-6.736887921631943,C=CCc1ccc(C[NH3])cc1.[Cl]
251.92004782217404,230.93395522329843,17.436474473806545,42.493633240690244,8.43408625060291,22.999999999999996,382.8056443276855,560.3098171299547,11.626702982587545,4.70572223510497,-0.3109968442804406,-0.27041646213814746,-0.04058038214229317,5.3759729867919335,0.8005644821809728,-6.780702982587545,C=Cc1ccc(C[NH3])cc1.[Cl]
251.8552825911064,230.45951897551933,17.375844929592727,42.657745492289365,8.431271344077304,23.0,384.85875251774723,562.0883232568991,11.630842416227932,4.768251600377894,-0.3108981428517941,-0.27258871662058043,-0.03849580375920044,5.476408126493711,0.8262655586728525,-6.784842416227931,[NH3]Cc1ccc(C=C)cc1.[Cl]
266.6127566358816,245.37143126086386,17.64258755760749,44.2890562627529,8.075197856976779,24.000000000000007,400.7700875032881,595.0884854932657,11.592534926276763,4.287916505202373,-0.31037967459400634,-0.25671817430214133,-0.05392143048614949,5.197086181272798,0.6554554920610073,-6.7465349262767615,C#Cc1cc(C[NH3])ccc1C.[Cl]
250.81520357216365,228.11111758978373,17.0563161042378,43.9380668219771,9.035227397141833,22.999999999999996,380.1243218171139,553.3845206912675,11.66696331765688,3.975828454995379,-0.3087868179512979,-0.24971292504101741,-0.059073892910280555,5.55259385651099,0.58030514259433,-6.8209633176568785,[NH3]Cc1ccc2c(c1)CC2.[Cl]
275.8601691050163,254.9635737960444,17.5338641708923,42.1700695146907,8.852585602046991,26.000000000000004,409.15558092825603,608.4678810054385,11.504895851812346,4.457791311917591,-0.30945586410913356,-0.26159785068230756,-0.04850695207501481,5.455097402060593,0.7020067238589138,-6.658895851812344,Cc1ccccc1/C=C/C[NH3].[Cl]
256.5373709008475,232.01049187295772,17.293984143533383,41.69108423447415,8.835148870821774,23.0,389.1373397832992,567.015797700116,11.595044516363926,4.658996412428174,-0.3092606291869632,-0.27019292252078503,-0.039040354610023656,5.502657198263372,0.7832251997992046,-6.749044516363929,[NH3]C/C=C/c1ccccc1.[Cl]
274.09181152722994,253.5822533181872,17.725377665894957,43.9910205319339,8.976246601591287,25.000000000000004,419.73274785548875,621.7550051004483,11.692441918717341,6.056559167742718,-0.3213503303768449,-0.3125657053413159,-0.00872867909231393,5.791694687108565,1.4398671398835219,-6.84644191871734,[NH3]Cc1ccc(/C=C/C=O)cc1.[Cl]
276.7976330225985,254.57753757869352,17.44200895325747,44.180794835737075,8.449571301866555,26.0,413.81636734383295,611.0556090029565,11.440101302555115,4.553989436187185,-0.31005571752725164,-0.2608590373514599,-0.04861389346932079,5.2172480271355655,0.7206834178616308,-6.5941013025551145,C/C=C/c1ccc(C[NH3])cc1.[Cl]
269.8780488901236,251.8924866824715,16.115170567779334,37.34713140460292,9.052692259848678,27.999999999999996,389.2510425560393,576.6926359635179,11.724048366640801,0.2673219237535475,-0.307709684396765,-0.12463822469265229,-0.18306856688743736,5.651273823748426,0.05781769994416665,-6.878048366640806,[NH3]CCC1CCCCC1.[Cl]
